Orthogroup,Leersia_perrieri,Oryza_barthii,Oryza_brachyantha,Oryza_glaberrima,Oryza_glumaepatula,Oryza_meridionalis,Oryza_nivara,Oryza_punctata,Oryza_rufipogon,Oryza_sativa_IR8,Oryza_sativa_N22,Oryza_sativa_vg_indica,Oryza_sativa_vg_japonica,Total
OG0023820,1,0,0,0,1,1,1,1,1,1,1,1,1,10
OG0023821,2,0,0,0,1,1,1,0,1,1,1,1,1,10
OG0023822,1,1,0,1,0,1,1,1,1,1,1,0,1,10
OG0023823,1,1,1,0,1,1,0,1,1,1,1,0,1,10
OG0023824,1,0,0,1,1,1,1,1,1,0,1,1,1,10
OG0023825,1,0,0,1,1,0,1,1,1,1,1,1,1,10
OG0023826,2,1,0,0,0,0,1,0,1,2,1,2,0,10
OG0023827,1,1,0,1,1,0,1,0,1,1,1,1,1,10
OG0023828,1,1,0,1,1,0,1,2,1,0,0,1,1,10
OG0023829,1,1,1,1,0,0,1,1,1,1,1,0,1,10
OG0023830,1,1,1,1,0,1,1,0,0,2,1,1,0,10
OG0023831,2,0,0,0,0,0,2,0,2,1,1,1,1,10
OG0023832,1,1,0,1,1,1,1,0,1,0,1,1,1,10
OG0023833,1,0,3,0,1,0,0,1,0,2,0,1,1,10
OG0023834,1,1,1,1,1,0,1,0,1,1,0,1,1,10
OG0023835,2,1,0,1,1,0,1,0,1,0,1,1,1,10
OG0023836,1,1,0,0,1,0,1,1,1,1,1,1,1,10
OG0023837,1,0,0,1,1,0,1,1,1,1,1,1,1,10
OG0023838,1,1,1,0,1,1,1,0,1,1,0,1,1,10
OG0023840,3,1,0,0,0,0,0,3,1,0,1,1,0,10
OG0023841,3,0,0,0,0,1,1,1,0,2,1,1,0,10
OG0023842,3,0,1,0,1,0,1,1,1,0,1,0,1,10
OG0023843,2,1,0,0,2,1,0,0,2,0,0,1,1,10
OG0023844,2,0,0,0,0,0,1,0,2,1,1,2,1,10
OG0023845,4,1,0,0,1,0,0,1,1,0,0,1,1,10
OG0023846,1,1,0,1,1,1,0,0,1,1,1,1,1,10
OG0023847,1,1,0,1,1,0,1,0,1,1,1,1,1,10
OG0023848,1,1,0,1,1,0,2,0,2,0,0,1,1,10
OG0023849,1,0,0,0,2,1,1,0,1,0,0,2,2,10
OG0023850,1,0,0,1,1,1,1,0,1,1,1,1,1,10
OG0023851,1,1,1,1,0,0,0,1,1,1,1,1,1,10
OG0023852,1,1,0,1,1,0,0,1,1,1,1,1,1,10
OG0023853,4,1,0,1,0,0,1,0,1,0,1,0,1,10
OG0023854,1,1,0,1,0,1,1,0,1,1,1,1,1,10
OG0023855,1,1,0,1,1,0,1,1,1,0,1,1,1,10
OG0023856,1,1,0,0,1,1,1,1,1,1,1,1,0,10
OG0023857,1,1,1,1,1,0,1,0,1,1,0,1,1,10
OG0023858,1,0,1,0,1,1,0,1,1,2,1,0,1,10
OG0023859,1,1,1,0,1,1,1,1,1,1,0,0,1,10
OG0023860,1,1,0,1,1,0,1,0,1,1,1,1,1,10
OG0023861,1,1,0,1,1,0,1,1,1,1,1,0,1,10
OG0023862,1,0,0,1,1,1,1,1,1,0,1,1,1,10
OG0023863,1,1,1,2,1,0,0,0,2,2,0,0,0,10
OG0023864,1,1,0,1,1,1,1,1,1,0,0,1,1,10
OG0023865,1,0,1,1,1,1,1,1,1,0,0,1,1,10
OG0023866,1,1,0,1,1,1,1,1,1,0,0,1,1,10
OG0023867,2,1,0,0,1,1,1,1,1,0,1,0,1,10
OG0023868,1,1,1,1,1,0,1,1,1,0,0,1,1,10
OG0023869,1,1,0,0,1,1,1,1,1,0,1,1,1,10
OG0023870,1,1,1,0,1,1,1,1,1,0,0,1,1,10
OG0023871,1,0,0,0,1,1,1,1,1,1,1,1,1,10
OG0023872,1,1,1,1,1,0,1,1,1,0,0,1,1,10
OG0024739,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024740,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024741,1,1,0,0,1,1,1,1,1,0,0,2,0,9
OG0024742,2,0,0,0,1,1,1,1,1,0,0,1,1,9
OG0024743,1,0,1,0,1,1,1,1,1,0,0,1,1,9
OG0024744,1,1,0,0,1,1,1,1,0,1,1,0,1,9
OG0024745,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024746,1,0,0,1,0,1,1,1,1,1,1,1,0,9
OG0024747,1,0,0,0,1,1,1,1,1,1,0,1,1,9
OG0024748,1,2,1,0,1,0,1,1,0,1,0,1,0,9
OG0024749,1,0,0,1,0,1,0,0,3,0,0,2,1,9
OG0024750,1,1,0,0,1,1,1,1,1,1,1,0,0,9
OG0024751,1,0,0,1,1,1,1,0,1,0,0,1,2,9
OG0024752,1,1,0,0,0,0,1,1,1,1,1,2,0,9
OG0024753,1,0,1,0,1,1,1,1,1,0,0,1,1,9
OG0024755,1,0,0,1,1,0,1,1,1,0,1,1,1,9
OG0024756,1,1,0,0,0,0,1,0,1,1,2,1,1,9
OG0024757,1,1,0,0,2,0,1,0,1,1,0,1,1,9
OG0024758,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024759,1,0,2,0,1,0,1,1,0,0,2,0,1,9
OG0024760,1,0,0,1,0,0,1,0,2,1,1,1,1,9
OG0024761,1,1,1,1,1,0,1,1,0,0,0,1,1,9
OG0024762,1,0,0,0,1,1,1,1,1,1,0,1,1,9
OG0024763,1,1,0,0,0,1,0,0,2,1,1,1,1,9
OG0024764,1,1,0,0,1,1,1,1,1,0,1,1,0,9
OG0024765,2,1,1,1,1,0,1,0,0,0,0,1,1,9
OG0024766,2,1,0,1,1,0,0,1,1,0,0,1,1,9
OG0024767,1,0,0,1,1,1,0,1,2,1,1,0,0,9
OG0024768,1,1,0,0,1,1,1,2,1,0,0,0,1,9
OG0024769,1,1,1,1,1,0,1,1,0,1,1,0,0,9
OG0024770,1,1,1,1,1,1,1,0,1,0,0,0,1,9
OG0024771,1,0,1,0,1,1,0,1,1,1,1,0,1,9
OG0024772,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024773,1,1,0,1,1,1,1,0,0,1,1,1,0,9
OG0024774,1,1,0,1,1,1,1,0,1,0,0,1,1,9
OG0024775,1,1,0,1,0,0,1,1,1,0,1,1,1,9
OG0024776,1,0,0,1,0,1,1,1,0,1,1,1,1,9
OG0024777,1,0,1,0,0,1,0,1,1,1,1,1,1,9
OG0024778,1,1,0,1,0,1,1,1,1,0,1,0,1,9
OG0024779,1,1,1,1,0,1,0,1,1,0,1,1,0,9
OG0024780,1,1,1,0,0,0,1,1,1,1,1,1,0,9
OG0024781,1,0,0,0,0,3,0,1,1,0,0,2,1,9
OG0024782,1,1,1,0,0,1,1,0,1,0,1,1,1,9
OG0024783,1,0,0,0,1,1,1,1,1,1,1,0,1,9
OG0024784,1,0,0,1,0,1,1,0,1,1,1,1,1,9
OG0024785,1,1,0,0,1,0,1,0,0,1,4,0,0,9
OG0024786,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024787,1,0,0,0,1,0,1,1,1,1,1,1,1,9
OG0024788,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024789,1,0,0,0,1,1,1,1,1,1,1,0,1,9
OG0024790,1,0,1,0,1,1,1,0,0,1,1,1,1,9
OG0024791,2,1,0,1,1,0,1,1,1,0,0,1,0,9
OG0024792,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024794,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024795,1,0,0,1,0,1,1,1,0,1,1,1,1,9
OG0024796,1,0,0,0,1,1,1,1,1,1,1,0,1,9
OG0024797,1,1,1,0,1,1,1,1,0,0,0,1,1,9
OG0024798,2,1,0,0,1,3,0,0,0,0,0,1,1,9
OG0024799,1,1,1,1,1,1,0,0,0,1,1,0,1,9
OG0024800,1,1,0,0,1,1,1,0,1,1,1,1,0,9
OG0024801,2,1,0,1,0,1,0,1,1,0,0,1,1,9
OG0024802,1,2,1,0,1,0,0,1,1,0,0,1,1,9
OG0024803,1,1,1,1,1,1,0,1,0,0,0,1,1,9
OG0024804,1,2,1,0,1,1,1,0,0,0,0,1,1,9
OG0024805,1,1,1,1,0,1,0,0,1,1,1,1,0,9
OG0024806,1,1,0,0,1,0,1,1,1,1,1,1,0,9
OG0024807,1,1,0,1,1,1,1,0,2,0,0,1,0,9
OG0024808,1,1,0,1,1,0,2,0,1,0,0,1,1,9
OG0024809,1,1,1,0,1,0,0,1,1,1,0,2,0,9
OG0024810,3,0,2,1,1,0,0,0,0,1,1,0,0,9
OG0024811,1,1,1,1,1,0,1,1,1,0,0,0,1,9
OG0024812,1,0,0,1,1,0,1,1,1,1,0,1,1,9
OG0024813,1,1,0,1,0,0,1,1,0,1,1,1,1,9
OG0024814,1,0,0,0,1,0,1,1,1,1,1,1,1,9
OG0024815,1,0,1,1,0,2,0,1,0,1,1,1,0,9
OG0024816,1,0,0,0,1,1,1,1,1,1,0,1,1,9
OG0024817,1,1,0,1,1,0,0,1,1,1,0,1,1,9
OG0024818,1,1,0,0,2,1,0,0,2,1,0,0,1,9
OG0024820,1,1,1,0,0,0,0,1,1,0,1,2,1,9
OG0024821,1,0,0,0,1,0,1,1,1,1,1,1,1,9
OG0024822,1,0,1,0,1,0,1,1,1,1,1,1,0,9
OG0024823,1,1,0,0,1,0,1,0,2,1,0,1,1,9
OG0024824,1,1,0,1,1,0,1,0,1,0,1,1,1,9
OG0024825,1,1,0,0,1,1,1,0,1,1,1,1,0,9
OG0024826,1,1,0,1,1,1,0,1,1,1,0,1,0,9
OG0024827,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024828,1,1,0,0,1,1,1,0,1,1,1,1,0,9
OG0024829,1,1,0,0,0,0,1,1,1,1,1,1,1,9
OG0024830,1,0,1,1,1,0,1,1,0,1,1,1,0,9
OG0024831,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024832,1,1,0,0,1,1,1,0,1,1,0,1,1,9
OG0024833,1,0,1,0,1,1,0,1,0,1,1,0,2,9
OG0024834,1,0,1,1,1,1,1,0,1,0,0,1,1,9
OG0024835,1,0,1,0,1,0,1,0,1,1,1,1,1,9
OG0024836,1,1,0,1,1,1,1,0,1,0,0,1,1,9
OG0024837,2,0,0,0,1,0,2,0,0,2,1,1,0,9
OG0024838,1,1,1,1,1,0,1,0,1,0,0,1,1,9
OG0024839,1,1,1,0,0,0,0,3,1,0,1,0,1,9
OG0024840,1,1,0,1,1,0,0,0,1,1,1,1,1,9
OG0024841,1,1,0,0,1,1,0,3,2,0,0,0,0,9
OG0024842,1,1,0,1,0,0,1,1,1,1,1,0,1,9
OG0024843,1,0,2,1,0,0,1,0,1,0,1,1,1,9
OG0024844,1,1,0,1,1,1,1,1,0,0,0,1,1,9
OG0024845,1,0,1,1,1,0,1,1,1,1,0,0,1,9
OG0024846,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024847,1,1,0,1,1,2,1,0,1,0,0,0,1,9
OG0024848,1,0,1,1,1,1,1,0,1,0,0,1,1,9
OG0024849,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024850,1,1,1,1,0,1,1,1,1,0,0,0,1,9
OG0024851,1,1,0,1,1,0,1,1,0,1,1,1,0,9
OG0024852,1,0,0,1,0,1,1,0,1,1,1,1,1,9
OG0024853,1,1,1,1,1,0,0,0,1,1,1,0,1,9
OG0024854,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024855,1,1,1,1,0,1,1,2,0,0,0,1,0,9
OG0024858,1,0,0,0,0,3,1,0,1,2,0,1,0,9
OG0024859,1,1,1,0,1,1,1,1,1,0,0,0,1,9
OG0024861,1,0,1,0,1,0,1,1,1,1,1,1,0,9
OG0024862,1,1,0,1,1,1,1,1,1,0,0,0,1,9
OG0024863,1,0,0,0,0,1,1,1,1,1,1,1,1,9
OG0024864,1,2,1,1,0,0,1,0,0,1,1,0,1,9
OG0024865,1,0,0,1,1,1,1,0,1,1,1,0,1,9
OG0024866,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024867,1,0,1,1,1,1,1,0,0,1,1,1,0,9
OG0024868,1,1,1,0,1,0,1,0,1,1,1,0,1,9
OG0024869,1,1,1,0,1,0,1,0,1,0,1,1,1,9
OG0024870,1,1,1,1,1,1,1,0,0,1,1,0,0,9
OG0024871,2,1,0,0,1,2,0,0,1,0,1,1,0,9
OG0024872,1,0,2,0,0,0,1,1,0,2,1,0,1,9
OG0024873,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024874,2,1,0,1,1,0,0,2,1,0,0,0,1,9
OG0024875,1,0,0,0,0,0,1,1,1,1,1,3,0,9
OG0024876,1,1,1,0,1,1,0,1,1,0,0,1,1,9
OG0024877,1,1,0,0,1,1,1,1,1,0,1,1,0,9
OG0024878,1,1,0,0,1,1,0,1,1,0,1,1,1,9
OG0024879,1,1,0,1,0,0,1,0,1,1,1,1,1,9
OG0024880,2,0,0,1,1,0,1,0,1,0,1,1,1,9
OG0024881,1,0,0,1,1,0,0,0,1,4,1,0,0,9
OG0024883,1,0,0,0,0,2,1,0,1,1,1,1,1,9
OG0024884,1,1,0,1,1,0,1,0,0,1,1,1,1,9
OG0024885,1,1,0,2,0,0,1,1,1,0,0,1,1,9
OG0024886,1,0,1,1,1,0,1,1,1,0,0,1,1,9
OG0024887,1,1,0,0,1,1,2,0,1,0,0,1,1,9
OG0024888,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024889,1,0,0,0,0,2,1,0,0,2,1,0,2,9
OG0024890,1,0,0,0,1,1,1,1,1,0,0,2,1,9
OG0024891,1,0,1,0,1,1,0,1,1,1,1,0,1,9
OG0024892,1,1,0,1,1,0,1,1,0,1,1,1,0,9
OG0024893,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024894,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024895,1,1,0,1,1,0,1,0,1,0,1,1,1,9
OG0024896,1,0,2,0,0,0,1,1,0,0,0,1,3,9
OG0024897,1,0,1,1,0,1,1,1,1,0,1,0,1,9
OG0024898,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024899,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024900,2,1,0,0,0,0,1,0,1,1,1,1,1,9
OG0024901,1,1,1,0,1,0,1,2,0,1,1,0,0,9
OG0024902,1,1,1,1,0,1,1,1,0,1,0,0,1,9
OG0024903,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024904,1,0,1,1,1,1,1,1,0,0,0,1,1,9
OG0024905,2,1,0,1,0,1,0,0,1,0,1,1,1,9
OG0024906,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024907,2,0,0,0,1,1,1,1,1,0,0,1,1,9
OG0024908,1,1,0,1,1,0,1,0,1,1,1,0,1,9
OG0024909,1,0,0,0,1,1,1,1,0,1,1,1,1,9
OG0024910,1,0,0,1,1,0,1,1,0,1,1,1,1,9
OG0024911,1,1,0,1,1,0,1,0,1,1,1,0,1,9
OG0024912,1,1,0,1,1,1,1,1,0,0,0,1,1,9
OG0024914,1,1,0,1,1,1,0,0,1,1,0,1,1,9
OG0024915,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024916,1,0,1,0,1,1,0,1,2,1,0,1,0,9
OG0024917,1,0,0,2,1,0,0,2,1,2,0,0,0,9
OG0024918,1,1,0,1,1,0,1,0,0,1,1,1,1,9
OG0024919,1,0,3,1,0,0,1,1,0,1,0,0,1,9
OG0024921,1,1,1,1,1,0,1,1,1,0,0,1,0,9
OG0024922,2,0,1,0,0,0,0,1,0,2,2,0,1,9
OG0024923,1,0,0,1,0,1,2,1,0,1,1,1,0,9
OG0024924,1,1,0,0,1,1,1,1,0,1,1,0,1,9
OG0024925,1,1,1,0,1,1,1,0,1,0,0,1,1,9
OG0024926,1,0,1,1,0,1,1,1,1,0,1,0,1,9
OG0024927,1,1,0,1,1,0,1,0,1,0,1,1,1,9
OG0024928,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024929,1,0,1,0,1,2,1,1,0,0,0,1,1,9
OG0024930,1,1,1,1,0,1,0,0,1,1,0,1,1,9
OG0024931,1,1,1,0,1,0,1,1,1,0,1,0,1,9
OG0024932,1,1,0,0,0,1,1,1,0,1,1,2,0,9
OG0024933,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024934,2,1,0,1,0,0,1,0,1,1,1,0,1,9
OG0024935,1,0,0,1,1,0,1,1,1,1,1,1,0,9
OG0024936,1,1,0,1,3,1,0,0,1,0,0,1,0,9
OG0024937,1,1,0,1,3,0,0,1,1,0,0,0,1,9
OG0024938,1,0,0,1,1,0,1,1,1,0,1,1,1,9
OG0024939,1,1,0,0,1,1,1,1,1,1,0,0,1,9
OG0024940,1,1,1,0,0,0,1,1,1,1,1,0,1,9
OG0024941,1,1,1,1,1,0,1,0,1,0,0,1,1,9
OG0024942,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024943,1,0,0,1,0,0,1,1,1,1,1,1,1,9
OG0024944,1,0,3,0,1,1,0,1,2,0,0,0,0,9
OG0024945,1,1,1,0,0,1,0,1,1,1,1,1,0,9
OG0024946,1,1,0,0,0,0,2,1,2,0,0,1,1,9
OG0024947,1,1,1,0,0,0,1,1,1,1,1,1,0,9
OG0024948,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024949,2,0,1,0,0,1,2,1,0,1,1,0,0,9
OG0024950,1,1,1,1,1,0,1,0,1,0,0,1,1,9
OG0024951,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024952,1,1,0,1,1,0,1,0,1,1,0,1,1,9
OG0024953,1,1,0,1,1,0,1,0,1,1,0,1,1,9
OG0024954,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0024955,2,1,0,1,1,0,1,0,1,0,0,1,1,9
OG0024956,1,1,1,1,1,1,1,0,0,1,0,0,1,9
OG0024957,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024958,1,0,1,1,0,1,1,1,1,0,1,0,1,9
OG0024959,1,1,0,1,1,1,1,0,1,0,0,1,1,9
OG0024960,1,1,0,1,0,1,1,0,0,1,1,1,1,9
OG0024961,1,1,1,1,1,1,0,2,0,0,0,0,1,9
OG0024962,1,0,0,0,0,1,1,1,0,1,2,2,0,9
OG0024963,1,0,0,1,1,1,1,1,1,0,0,1,1,9
OG0024964,1,1,0,1,0,0,1,0,1,1,1,1,1,9
OG0024965,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024966,1,1,1,1,1,0,0,1,1,0,0,1,1,9
OG0024967,2,1,0,0,1,0,1,1,1,0,0,1,1,9
OG0024968,1,1,0,1,1,0,1,0,1,0,0,2,1,9
OG0024969,1,1,0,1,1,0,0,1,0,1,1,1,1,9
OG0024970,2,0,0,2,1,0,1,1,0,0,0,0,2,9
OG0024971,1,1,0,0,0,1,1,1,1,0,1,1,1,9
OG0024972,1,1,0,0,1,0,1,1,1,0,1,1,1,9
OG0024973,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0024974,1,1,0,1,0,0,1,0,1,1,1,1,1,9
OG0024975,1,1,1,1,0,0,1,1,0,0,0,1,2,9
OG0024977,1,0,0,1,1,0,1,0,1,1,1,1,1,9
OG0024978,1,1,0,1,0,1,0,1,0,1,1,1,1,9
OG0024979,1,1,0,0,1,0,1,0,1,1,1,1,1,9
OG0024980,1,1,0,0,1,0,1,1,1,1,1,0,1,9
OG0024981,1,0,1,0,1,0,1,1,1,1,0,1,1,9
OG0024982,1,0,1,0,1,1,0,1,1,1,1,0,1,9
OG0024983,1,1,0,0,1,1,0,1,1,0,1,1,1,9
OG0024984,1,1,0,1,1,0,1,0,1,0,1,1,1,9
OG0024985,1,0,1,0,1,2,1,0,1,0,0,2,0,9
OG0024986,1,0,2,0,0,0,0,1,0,2,0,2,1,9
OG0024988,1,1,1,0,1,0,1,1,1,1,1,0,0,9
OG0024989,1,1,1,1,1,0,1,0,1,0,0,1,1,9
OG0024990,1,1,1,0,1,0,1,1,1,0,0,1,1,9
OG0024991,1,0,0,1,1,1,2,1,0,0,0,1,1,9
OG0024992,1,1,1,1,0,1,1,0,1,0,1,0,1,9
OG0024993,1,2,1,0,1,0,2,0,1,0,0,1,0,9
OG0024994,1,1,0,1,1,1,1,1,1,0,0,1,0,9
OG0024995,1,1,0,1,0,0,1,0,1,1,1,1,1,9
OG0024996,1,1,0,1,1,0,1,1,1,0,1,0,1,9
OG0024997,1,1,1,1,1,1,1,1,0,0,1,0,0,9
OG0024998,1,1,0,0,1,0,1,1,1,0,1,1,1,9
OG0024999,1,0,0,0,1,1,1,0,1,1,1,1,1,9
OG0025000,1,1,0,1,1,0,1,1,1,0,1,1,0,9
OG0025001,1,0,0,1,1,0,1,1,1,1,1,0,1,9
OG0025002,1,1,0,1,1,0,1,0,1,0,1,1,1,9
OG0025003,1,1,0,1,1,1,1,0,1,0,1,1,0,9
OG0025004,1,1,0,1,1,0,1,1,1,0,0,1,1,9
OG0025005,1,1,1,0,1,0,1,0,1,1,0,1,1,9
OG0025006,1,0,0,1,1,0,1,0,1,1,1,1,1,9
OG0025007,1,1,0,1,0,2,0,1,0,1,1,1,0,9
OG0025008,1,0,0,0,1,1,1,1,1,0,1,1,1,9
OG0026046,1,0,1,0,1,0,0,0,0,2,1,2,0,8
OG0026049,1,1,0,1,0,1,0,1,1,1,1,0,0,8
OG0026050,1,1,0,0,1,1,1,0,1,0,0,1,1,8
OG0026051,1,1,0,1,1,0,0,1,0,1,1,1,0,8
OG0026053,1,0,0,1,1,0,1,1,1,0,0,1,1,8
OG0026054,1,1,0,0,1,0,0,1,1,0,0,2,1,8
OG0026055,1,0,1,0,0,1,1,2,1,1,0,0,0,8
OG0026056,1,1,0,0,1,0,1,0,1,1,0,1,1,8
OG0026057,1,0,1,0,2,1,0,1,0,1,1,0,0,8
OG0026058,1,1,0,1,0,0,1,0,0,1,1,2,0,8
OG0026059,1,0,1,1,0,2,0,0,2,0,1,0,0,8
OG0026060,1,0,1,0,0,1,0,1,1,1,1,0,1,8
OG0026061,1,1,0,0,1,1,1,1,1,0,0,1,0,8
OG0026062,1,1,1,0,0,1,0,1,1,1,1,0,0,8
OG0026063,1,0,1,0,0,1,1,1,1,0,0,1,1,8
OG0026064,1,1,0,0,0,1,2,1,1,0,0,1,0,8
OG0026065,1,0,3,0,1,1,0,1,0,1,0,0,0,8
OG0026066,1,1,1,1,1,1,0,2,0,0,0,0,0,8
OG0026067,2,1,1,0,0,0,0,2,0,0,0,1,1,8
OG0026068,1,1,0,1,1,1,1,0,1,0,0,1,0,8
OG0026069,1,1,0,1,0,1,0,0,1,1,1,1,0,8
OG0026070,1,1,0,0,0,0,0,1,1,2,1,0,1,8
OG0026071,1,1,0,1,0,0,1,1,0,1,0,1,1,8
OG0026072,1,1,1,1,1,0,1,0,1,1,0,0,0,8
OG0026073,1,0,2,1,0,0,0,2,0,2,0,0,0,8
OG0026074,1,1,0,0,1,1,1,0,1,0,0,1,1,8
OG0026075,1,0,1,1,1,0,0,1,0,1,1,0,1,8
OG0026076,1,0,0,0,0,0,2,0,0,1,2,1,1,8
OG0026077,2,0,2,0,0,2,0,0,0,0,1,0,1,8
OG0026078,1,1,0,0,0,1,1,1,1,1,0,1,0,8
OG0026079,1,0,0,0,0,1,0,1,1,2,1,1,0,8
OG0026080,1,1,2,0,1,0,0,0,0,1,2,0,0,8
OG0026081,1,1,1,1,0,0,0,0,1,1,1,0,1,8
OG0026082,1,0,0,0,1,1,1,2,0,1,1,0,0,8
OG0026083,1,1,0,0,3,0,0,1,1,0,0,1,0,8
OG0026085,1,0,1,1,0,0,0,1,1,1,0,1,1,8
OG0026086,1,0,0,0,1,1,1,1,0,1,1,0,1,8
OG0026088,1,1,0,1,0,0,1,1,1,0,0,1,1,8
OG0026090,1,0,1,0,0,3,0,1,0,1,1,0,0,8
OG0026091,1,1,1,0,1,1,0,0,0,1,1,0,1,8
OG0026092,1,0,0,1,1,1,0,1,0,0,1,1,1,8
OG0026093,1,0,1,0,1,1,0,1,0,1,1,0,1,8
OG0026094,1,1,0,0,1,1,1,0,1,1,1,0,0,8
OG0026096,1,1,0,0,1,1,0,1,0,1,1,1,0,8
OG0026097,1,1,0,0,1,0,2,0,1,0,0,0,2,8
OG0026099,1,0,0,1,0,1,1,1,1,0,0,1,1,8
OG0026100,1,0,2,0,0,0,0,1,1,1,1,1,0,8
OG0026101,1,1,1,1,1,0,0,1,1,0,0,1,0,8
OG0026103,1,1,1,1,0,1,1,1,1,0,0,0,0,8
OG0026104,1,0,2,1,1,0,0,0,0,1,1,0,1,8
OG0026105,1,2,2,1,0,0,0,0,1,0,0,1,0,8
OG0026106,1,0,2,0,1,1,0,2,0,0,0,0,1,8
OG0026107,1,1,1,1,0,0,1,1,0,0,0,1,1,8
OG0026108,1,1,0,1,0,0,1,1,0,0,1,1,1,8
OG0026109,1,0,0,0,1,0,1,1,1,0,3,0,0,8
OG0026110,1,1,0,1,2,0,1,0,0,1,0,1,0,8
OG0026112,1,1,0,1,1,0,1,0,1,1,0,0,1,8
OG0026113,1,0,0,1,1,0,1,1,1,0,0,1,1,8
OG0026114,1,1,0,0,0,1,2,0,0,2,1,0,0,8
OG0026115,1,0,1,0,0,0,0,1,0,2,2,1,0,8
OG0026116,1,1,1,1,1,0,1,0,1,0,0,1,0,8
OG0026117,2,1,0,1,1,0,0,0,1,0,1,0,1,8
OG0026119,1,1,1,1,0,1,1,0,0,0,0,1,1,8
OG0026120,1,1,1,0,1,1,0,0,0,2,0,1,0,8
OG0026121,1,0,1,0,1,0,1,0,1,1,1,0,1,8
OG0026122,1,1,0,0,1,0,1,0,2,0,1,1,0,8
OG0026124,1,0,0,1,1,0,0,0,1,1,1,1,1,8
OG0026125,1,1,0,1,0,0,1,1,1,1,0,0,1,8
OG0026127,1,1,0,0,1,0,1,1,1,0,0,1,1,8
OG0026128,1,0,1,0,1,1,0,0,1,1,1,1,0,8
OG0026130,1,1,0,1,1,0,0,0,1,0,2,1,0,8
OG0026131,1,0,0,0,1,1,1,1,1,1,0,0,1,8
OG0026132,1,0,0,1,0,1,1,1,1,0,1,0,1,8
OG0026133,1,0,1,0,1,0,1,0,1,2,0,0,1,8
OG0026134,1,0,0,1,0,0,1,1,1,1,0,1,1,8
OG0026135,1,1,0,0,0,0,2,0,0,1,0,1,2,8
OG0026137,1,1,0,1,1,1,1,0,0,0,1,1,0,8
OG0026138,1,1,0,0,0,1,1,1,1,0,0,1,1,8
OG0026139,1,0,0,1,1,1,1,1,1,0,0,1,0,8
OG0026140,1,0,0,0,1,0,1,1,0,1,1,1,1,8
OG0026141,1,0,0,1,0,2,0,0,2,1,0,1,0,8
OG0026142,1,1,2,1,0,1,0,1,0,0,0,1,0,8
OG0026143,1,1,0,1,1,1,1,0,0,1,0,1,0,8
OG0026144,1,1,0,0,1,1,0,1,1,0,0,1,1,8
OG0026145,1,0,1,1,1,1,0,1,1,0,0,0,1,8
OG0026146,1,1,0,0,1,1,1,0,2,0,0,0,1,8
OG0026147,1,0,0,1,1,0,1,1,1,0,0,1,1,8
OG0026148,1,1,0,0,0,0,1,0,1,2,0,1,1,8
OG0026149,1,1,0,0,1,0,1,1,1,0,0,1,1,8
OG0026150,1,1,0,0,1,0,1,1,1,0,1,1,0,8
OG0026151,2,2,1,0,0,1,0,0,0,0,1,1,0,8
OG0026152,1,0,0,0,0,0,1,0,1,1,1,1,2,8
OG0026153,1,0,0,1,1,0,1,0,1,0,1,1,1,8
OG0026154,1,1,1,0,0,1,1,0,1,1,1,0,0,8
OG0026155,1,1,0,0,0,1,0,1,0,1,1,1,1,8
OG0026156,1,1,0,1,0,1,1,0,1,0,1,0,1,8
